poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,yes,no,alternate_answers
82627,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,4/15/23,4/18/23,,"",,172030,1500,a,,a,,4/19/23 09:32,"",https://docs.cdn.yougov.com/ksmyjmp5xp/econtoplines.pdf,"",,,25.0,47.0,29.0
82627,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,4/15/23,4/18/23,,"",,172031,1316,rv,,rv,,4/19/23 09:32,"",https://docs.cdn.yougov.com/6jir2a8rbh/econTabReport.pdf,"",,,26.0,53.0,21.0
82590,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,4/8/23,4/11/23,,"",,171872,1500,a,,a,,4/12/23 09:35,"",https://docs.cdn.yougov.com/xh3jlkz43s/econtoplines.pdf,"",,,22.0,42.0,28.0
82590,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,4/8/23,4/11/23,,"",,171873,1322,rv,,rv,,4/12/23 09:35,"",https://docs.cdn.yougov.com/bwbgbyvmsw/econTabReport.pdf,"",,,23.0,52.0,22.0
82653,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,,,4/5/23,4/10/23,,"",,172214,1214,lv,,lv,,4/21/23 15:54,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/643fefe55b617005317c6e68/1681911782464/Clarity+Omnibus+Overview+-+April+2023.pdf,"",,,27.0,56.0,17.0
82534,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,4/1/23,4/4/23,,"",,171675,1500,a,,a,,4/5/23 09:10,"",https://docs.cdn.yougov.com/7nnmpd3ir7/econtoplines.pdf,"",,,21.0,52.0,26.0
82534,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,4/1/23,4/4/23,,"",,171676,1319,rv,,rv,,4/5/23 09:10,"",https://docs.cdn.yougov.com/rk7vgq4qfq/econTabReport.pdf,"",,,24.0,56.0,20.0
82469,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,3/26/23,3/28/23,,"",,171249,1500,a,,a,,3/29/23 09:25,"",https://docs.cdn.yougov.com/6z9bhe8ltv/econtoplines.pdf,"",,,23.0,52.0,25.0
82469,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,3/26/23,3/28/23,,"",,171250,1310,rv,,rv,,3/29/23 09:25,"",https://docs.cdn.yougov.com/nr7yjreihl/econTabReport.pdf,"",,,24.0,55.0,22.0
82451,1797,HarrisX/Harris Poll,763,Harvard CAPS,HarrisX/Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,3/22/23,3/23/23,,"",,171143,2905,rv,,rv,,3/24/23 13:42,"",https://harvardharrispoll.com/wp-content/uploads/2023/03/HHP_March_2023_KeyResults.pdf,"",,,40.0,53.0,7.0
82470,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,3/13/23,3/22/23,,"",,171386,1004,a,,a,,3/30/23 09:38,"",https://law.marquette.edu/poll/wp-content/uploads/2023/03/MLSPSC13PressRelease_NationalIssues.pdf,"",,,31.0,69.0,0
82470,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,3/13/23,3/22/23,,"",,171387,863,rv,,rv,,3/30/23 09:38,"",https://law.marquette.edu/poll/wp-content/uploads/2023/03/MLSPSC13PressRelease_NationalIssues.pdf,"",,,29.0,71.0,0
82422,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,3/19/23,3/21/23,,"",,170950,1500,a,,a,,3/22/23 09:24,"",https://docs.cdn.yougov.com/ab9lupqxrn/econtoplines.pdf,"",,,23.0,49.0,28.0
82422,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,3/19/23,3/21/23,,"",,170951,1341,rv,,rv,,3/22/23 09:24,"",https://docs.cdn.yougov.com/ni3jnt30r2/econTabReport.pdf,"",,,23.0,53.0,23.0
82419,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone,,,3/16/23,3/20/23,,"",,170882,805,a,,a,,3/21/23 14:49,"",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_032123/,"",,,23.0,68.0,10.0
82419,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone,,,3/16/23,3/20/23,,"",,170885,748,rv,,rv,,3/21/23 14:55,"",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_032123/,"",,,21.0,69.0,10.0
82341,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,3/4/23,3/7/23,,"",,170475,1500,a,,a,,3/8/23 09:47,"",https://docs.cdn.yougov.com/yprcsknawy/econtoplines.pdf,"",,,21.0,51.0,28.0
82341,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,3/4/23,3/7/23,,"",,170476,1306,rv,,rv,,3/8/23 09:47,"",https://docs.cdn.yougov.com/sa25s832p5/econTabReport.pdf,"",,,20.0,57.0,23.0
82287,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,2/25/23,2/28/23,,"",,169521,1500,a,,a,,3/1/23 13:39,"",https://docs.cdn.yougov.com/lq10bty4vr/econtoplines.pdf,"",,,19.0,48.0,32.0
82287,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,2/25/23,2/28/23,,"",,169522,1302,rv,,rv,,3/1/23 13:39,"",https://docs.cdn.yougov.com/ctq2ajcu3n/econTabReport.pdf,"",,,20.0,56.0,25.0
82252,1697,Bullfinch,"","",The Bullfinch Group,692,The Bullfinch Group,,,Live Phone,,,2/17/23,2/22/23,,"",,169251,1201,a,,a,,2/23/23 12:35,"",https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q1-nationwide-survey-1,"",,,31.0,56.0,13.0
82252,1697,Bullfinch,"","",The Bullfinch Group,692,The Bullfinch Group,,,Live Phone,,,2/17/23,2/22/23,,"",,169252,1001,rv,,rv,,2/23/23 12:35,"",https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q1-nationwide-survey-1,"",,,32.0,57.0,11.0
82236,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,2/20/23,2/21/23,,"",,169132,1500,a,,a,,2/22/23 09:48,"",https://docs.cdn.yougov.com/2v3vq7dmv4/econtoplines.pdf,"",,,23.0,50.0,27.0
82236,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,2/20/23,2/21/23,,"",,169133,1315,rv,,rv,,2/22/23 09:48,"",https://docs.cdn.yougov.com/lt3qbl33wm/econTabReport.pdf,"",,,23.0,56.0,22.0
82654,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,,,2/14/23,2/20/23,,"",,172215,2002,lv,,lv,,4/21/23 15:54,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/6409ec4d2df4700a16ec9b5e/1678371918205/Clarity+Omnibus+Overview+-+February+2023.pdf,"",,,29.0,53.0,18.0
82216,1797,HarrisX/Harris Poll,763,Harvard CAPS,HarrisX/Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,2/15/23,2/16/23,,"",,169039,1838,rv,,rv,,2/17/23 13:02,"",https://harvardharrispoll.com/wp-content/uploads/2023/02/HHP_Feb2023_KeyResults.pdf,"",,,36.0,56.0,8.0
82201,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,2/11/23,2/14/23,,"",,168949,1500,a,,a,,2/15/23 11:42,"",https://docs.cdn.yougov.com/6c9yo78fw1/econtoplines.pdf,"",,,19.0,51.0,31.0
82201,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,2/11/23,2/14/23,,"",,168950,1319,rv,,rv,,2/15/23 11:42,"",https://docs.cdn.yougov.com/dj0b2hnbf2/econTabReport.pdf,"",,,18.0,56.0,25.0
82126,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,2/4/23,2/7/23,,"",,168004,1500,a,,a,,2/8/23 09:27,"",https://docs.cdn.yougov.com/gsfav7gghv/econtoplines.pdf,"",,,21.0,47.0,32.0
82126,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,2/4/23,2/7/23,,"",,168005,1294,rv,,rv,,2/8/23 09:27,"",https://docs.cdn.yougov.com/gg0t2njevs/econTabReport.pdf,"",,,23.0,53.0,24.0
82129,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,2/2/23,2/6/23,,"",,168746,1585,a,,a,,2/11/23 19:54,"",https://news.yahoo.com/new-poll-shows-americans-at-odds-over-black-history-222030915.html,"",,,21.0,53.0,25.0
82129,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,2/2/23,2/6/23,,"",,168747,1063,rv,,rv,,2/11/23 19:54,"",https://news.yahoo.com/new-poll-shows-americans-at-odds-over-black-history-222030915.html,"",,,22.0,59.0,19.0
82106,568,YouGov,133,CBS News,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,2/1/23,2/4/23,,"",,167946,2030,a,,a,,2/5/23 14:12,"",https://www.cbsnews.com/news/economy-views-improve-debt-ceiling-uncertainty-opinion-poll-2023-02-05/,"",,,30.0,70.0,0
82091,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,1/29/23,1/31/23,,"",,167854,1500,a,,a,,2/1/23 10:12,"",https://docs.cdn.yougov.com/hakymqbmww/econtoplines.pdf,"",,,17.0,51.0,32.0
82091,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,1/29/23,1/31/23,,"",,167855,1319,rv,,rv,,2/1/23 10:12,"",https://docs.cdn.yougov.com/sqkyqhgbfz/econTabReport.pdf,"",,,18.0,57.0,26.0
82093,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone,,,1/26/23,1/30/23,,"",,167874,805,a,,a,,2/1/23 11:50,"",https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_020123/,"",,,19.0,67.0,14.0
82093,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone,,,1/26/23,1/30/23,,"",,167875,757,rv,,rv,,2/1/23 11:50,"",https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_020123/,"",,,19.0,69.0,12.0
82097,1360,AP-NORC,"","",AP-NORC,397,AP-NORC,1.9,0.2,Live Phone/Probability Panel,,,1/26/23,1/30/23,,"",,168871,1068,a,,a,,2/14/23 09:22,"",https://apnorc.org/projects/the-future-for-the-republican-and-democratic-parties/,"",,,19.0,79.0,3.0
82044,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,1/21/23,1/24/23,,"",,167511,1500,a,,a,,1/25/23 09:32,"",https://docs.cdn.yougov.com/wl1juxd6zw/econtoplines.pdf,"",,,17.0,52.0,31.0
82044,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,1/21/23,1/24/23,,"",,167512,1330,rv,,rv,,1/25/23 09:32,"",https://docs.cdn.yougov.com/b0nx6h2f1n/econTabReport.pdf,"",,,19.0,58.0,24.0
82050,169,Gallup,"","",Gallup,112,Gallup,2.5,-0.4,Live Phone,,,1/2/23,1/22/23,,"",,167791,1011,a,,a,,1/31/23 13:23,"",https://news.gallup.com/poll/468983/cite-gov-top-problem-inflation-ranks-second.aspx,"",,,21.0,75.0,5.0
82046,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,1/9/23,1/20/23,,"",,167598,1000,a,,a,,1/26/23 09:54,"",https://law.marquette.edu/poll/wp-content/uploads/2023/01/MLSPSC12PressRelease_NationalIssues.pdf,"",,,32.0,68.0,0
82046,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,1/9/23,1/20/23,,"",,167599,790,rv,,rv,,1/26/23 09:54,"",https://law.marquette.edu/poll/wp-content/uploads/2023/01/MLSPSC12PressRelease_NationalIssues.pdf,"",,,31.0,69.0,0
82015,1797,HarrisX/Harris Poll,763,Harvard CAPS,HarrisX/Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,1/18/23,1/19/23,,"",,167329,2050,rv,,rv,,1/20/23 18:00,"",https://harvardharrispoll.com/wp-content/uploads/2023/01/HHP_Jan2023_KeyResults.pdf,"",,,34.0,57.0,8.0
81997,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,1/14/23,1/17/23,,"",,167181,1500,a,,a,,1/18/23 11:46,"",https://docs.cdn.yougov.com/lcaevasr2o/econtoplines.pdf,"",,,24.0,46.0,30.0
81997,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,1/14/23,1/17/23,,"",,167182,1314,rv,,rv,,1/18/23 11:46,"",https://docs.cdn.yougov.com/52ob991rpr/econTabReport.pdf,"",,,25.0,51.0,23.0
82001,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,1/12/23,1/16/23,,"",,167293,1538,a,,a,,1/20/23 09:36,"",https://www.scribd.com/document/620785183/20230117-yahoo-tabs#,"",,,18.0,55.0,26.0
82001,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,1/12/23,1/16/23,,"",,167294,1029,rv,,rv,,1/20/23 09:36,"",https://www.scribd.com/document/620785183/20230117-yahoo-tabs#,"",,,18.0,62.0,20.0
81966,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,1/8/23,1/10/23,,"",,167062,1500,a,,a,,1/11/23 10:30,"",https://docs.cdn.yougov.com/uo5683gvco/econtoplines.pdf,"",,,19.0,50.0,31.0
81966,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,1/8/23,1/10/23,,"",,167063,1356,rv,,rv,,1/11/23 10:30,"",https://docs.cdn.yougov.com/6ig3yyjvb9/econTabReport.pdf,"",,,21.0,54.0,24.0
81978,568,YouGov,278,UMass Amherst,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,1/5/23,1/9/23,,"",,167129,1000,a,,a,,1/17/23 13:53,"",https://polsci.umass.edu/toplines-and-crosstabs-jan-2023-biden-performance-2024-democrat-primaries-abortion-and-gun-control,"",,,28.0,58.0,15.0
81923,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,12/31/22,1/3/23,,"",,166919,1500,a,,a,,1/4/23 11:49,"",https://docs.cdn.yougov.com/ojnkvlmfiq/econtoplines.pdf,"",,,21.0,48.0,32.0
81923,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,12/31/22,1/3/23,,"",,166920,1301,rv,,rv,,1/4/23 11:49,"",https://docs.cdn.yougov.com/0g9mwkpaky/econTabReport.pdf,"",,,23.0,51.0,25.0
81873,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,12/17/22,12/20/22,,"",,166596,1500,a,,a,,12/21/22 09:26,"",https://docs.cdn.yougov.com/c5o6xiw8t9/econtoplines.pdf,"",,,24.0,48.0,28.0
81873,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,12/17/22,12/20/22,,"",,166597,1321,rv,,rv,,12/21/22 09:26,"",https://docs.cdn.yougov.com/by8wjw1hur/econTabReport.pdf,"",,,25.0,54.0,21.0
81853,1797,HarrisX/Harris Poll,763,Harvard CAPS,HarrisX/Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,12/14/22,12/15/22,,"",,166455,1851,rv,,rv,,12/16/22 18:27,"",https://harvardharrispoll.com/wp-content/uploads/2022/12/HHP_Dec2022_KeyResults.pdf,"",,,35.0,56.0,9.0
81826,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,12/10/22,12/13/22,,"",,166280,1500,a,,a,,12/14/22 10:37,"",https://docs.cdn.yougov.com/b94ttrxy3v/econtoplines.pdf,"",,,22.0,47.0,32.0
81826,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,12/10/22,12/13/22,,"",,166281,1338,rv,,rv,,12/14/22 10:37,"",https://docs.cdn.yougov.com/urts2xadfd/econTabReport.pdf,"",,,23.0,54.0,23.0
81832,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone,,,12/9/22,12/12/22,,"",,166370,1005,rv,,rv,,12/14/22 18:41,"",https://www.foxnews.com/official-polls/fox-news-poll-americans-down-economy-hopeful-country,"",false,,27.0,67.0,6.0
81829,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone,,,12/8/22,12/12/22,,"",,166310,805,a,,a,,12/14/22 11:08,"",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_121422/,"",,,26.0,62.0,12.0
81829,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone,,,12/8/22,12/12/22,,"",,166311,739,rv,,rv,,12/14/22 11:08,"",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_121422/,"",,,28.0,62.0,10.0
81769,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,12/3/22,12/6/22,,"",,166029,1500,a,,a,,12/7/22 10:43,"",https://docs.cdn.yougov.com/dshfq4wqyr/econtoplines.pdf,"",,,20.0,52.0,28.0
81769,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,12/3/22,12/6/22,,"",,166030,1332,rv,,rv,,12/7/22 10:43,"",https://docs.cdn.yougov.com/qsanp37uhh/econTabReport.pdf,"",,,20.0,59.0,20.0
81794,169,Gallup,"","",Gallup,112,Gallup,2.5,-0.4,Live Phone,,,11/9/22,12/2/22,,"",,166140,1020,a,,a,,12/8/22 09:32,"",https://news.gallup.com/poll/406421/biden-congress-job-ratings-unchanged-midterm-elections.aspx,"",,,22.0,73.0,0
81724,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,11/26/22,11/29/22,,"",,165823,1500,a,,a,,11/30/22 09:25,"",https://docs.cdn.yougov.com/2zebcvjoec/econtoplines.pdf,"",,,20.0,49.0,32.0
81724,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,11/26/22,11/29/22,,"",,165824,1319,rv,,rv,,11/30/22 09:25,"",https://docs.cdn.yougov.com/3jonl2kylh/econTabReport.pdf,"",,,23.0,56.0,21.0
81706,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,11/19/22,11/22/22,,"",,165760,1500,a,,a,,11/23/22 08:52,"",https://docs.cdn.yougov.com/5wsputvmjl/econtoplines.pdf,"",,,22.0,46.0,33.0
81706,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,11/19/22,11/22/22,,"",,165761,1296,rv,,rv,,11/23/22 08:52,"",https://docs.cdn.yougov.com/h45mt3xoby/econTabReport.pdf,"",,,22.0,53.0,25.0
81704,1697,Bullfinch,"","",The Bullfinch Group,692,The Bullfinch Group,,,Online Panel,,,11/18/22,11/22/22,,"",,165707,1200,a,,a,,11/22/22 18:01,"",https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q4-nationwide-survey-1,"",,,36.0,54.0,10.0
81704,1697,Bullfinch,"","",The Bullfinch Group,692,The Bullfinch Group,,,Online Panel,,,11/18/22,11/22/22,,"",,165708,1000,rv,,rv,,11/22/22 18:01,"",https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q4-nationwide-survey-1,"",,,37.0,56.0,7.0
81725,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,11/15/22,11/22/22,,"",,165878,1004,a,,a,,12/1/22 09:35,"",https://law.marquette.edu/poll/wp-content/uploads/2022/12/MLSPSC11PressRelease_NationalIssues.pdf,"",,,32.0,67.0,0
81725,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,11/15/22,11/22/22,,"",,165879,840,rv,,rv,,12/1/22 09:35,"",https://law.marquette.edu/poll/wp-content/uploads/2022/12/MLSPSC11PressRelease_NationalIssues.pdf,"",,,33.0,67.0,0
81690,1797,HarrisX/Harris Poll,763,Harvard CAPS,HarrisX/Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,11/16/22,11/17/22,,"",,165574,2212,rv,,rv,,11/18/22 16:17,"",https://harvardharrispoll.com/wp-content/uploads/2022/11/HHP_Nov2022_KeyResults.pdf,"",,,36.0,56.0,9.0
81670,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,11/13/22,11/15/22,,"",,165489,1500,a,,a,,11/16/22 11:46,"",https://docs.cdn.yougov.com/l4uezifj5w/econtoplines.pdf,"",,,21.0,52.0,28.0
81670,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,11/13/22,11/15/22,,"",,165490,1287,rv,,rv,,11/16/22 11:46,"",https://docs.cdn.yougov.com/gebmjsbpbw/econTabReport.pdf,"",,,21.0,59.0,20.0
